"","age","female","college","church","catholic","jewish","bible","income","pid","media","feeling.dem","feeling.demc","feeling.repc","feeling.rep","abortion","black","latino","white","gay.marriage","gay.discrimination","racial.resentment","moral.traditionalism","gay.therm","immigrants","gays.adoption","trans.military","authoritarianism","aid.blacks","sample_type","race","birthright.citizenship","dreamers","border.wall","urban.unrest","conservative"
"7888",74,0,1,0,0,0,2,1,0,0,85,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,"black",0,0,0,0,0
"7889",34,1,0,NA,0,0,1,1,0.5,0,60,NA,60,70,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"white",0,0,1,0,0
"7890",62,0,1,1,0,0,3,1,0.833333333333333,0,0,0,100,60,0,0,0,1,1,1,0.8125,1,0.387755102040816,0,1,NA,0.5,1,6,"white",0,0,1,1,1
"7891",56,1,1,NA,1,0,2,1,1,0,15,15,70,50,0,0,0,1,0,0,0.9375,0.625,0.693877551020408,1,0,1,0,0,6,"white",0,1,0,0,0
"7892",19,1,0,NA,0,0,2,0,0.5,0,50,30,60,50,0,0,0,1,0,0,0.3125,0.875,0.387755102040816,0,0,1,0.25,0,6,"white",0,0,0,0,0
"7893",64,1,1,NA,0,0,1,1,0,0,70,85,0,30,0,0,0,1,0,0,0.0625,0.25,0.846938775510204,0,0,0,0,0,6,"white",0,0,0,0,0
"7894",61,1,1,0,0,0,2,1,0.833333333333333,0,40,50,30,40,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"white",0,0,0,0,0
"7895",72,0,0,0,0,0,3,0,0.666666666666667,0,10,0,85,70,0,0,0,1,0,0,0.5625,1,0.693877551020408,0,0,1,0.25,0,6,"white",0,0,1,1,1
"7896",37,0,0,NA,0,0,1,0,0.333333333333333,0,60,60,0,10,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"white",0,0,0,0,0
"7897",37,0,0,NA,0,0,3,0,1,0,0,0,100,100,1,0,0,1,1,1,0.625,0.75,NA,1,1,0,0.5,1,6,"white",1,1,1,0,0
"7898",66,0,0,0,0,0,2,0,1,NA,40,40,70,70,0,0,0,1,0,0,0.5,0.5,0.693877551020408,0,0,0,0.5,0,6,"white",1,0,1,0,0
"7899",35,0,1,NA,1,0,1,1,0,0,65,85,0,0,0,0,0,1,0,0,0,0.125,1,0,0,0,0,0,6,"white",0,0,0,0,0
"7900",46,1,1,1,0,0,2,1,0,0,85,100,0,0,0,1,0,0,0,0,0,0.25,1,0,0,0,0.75,0,6,"black",0,0,0,0,0
"7901",73,1,0,0,0,0,2,1,0.166666666666667,0,70,85,15,15,0,0,0,1,0,0,0.6875,0.875,0.846938775510204,1,0,0,1,0,6,"white",0,0,1,1,1
"7902",28,1,0,0,0,0,2,0,0.166666666666667,NA,60,40,0,40,0,1,0,0,0,0,0.1875,0.375,0.489795918367347,0,0,0,0.5,0,6,"black",0,0,0,0,0
"7903",62,0,1,NA,0,1,1,1,0,0,70,85,0,15,0,0,0,1,0,0,0.375,0.5,0.846938775510204,0,0,0,0.5,0,6,"white",0,0,0,0,0
"7904",61,0,0,0,0,0,3,1,0.666666666666667,0,0,0,100,60,0,0,0,1,0,0,0.9375,1,0.489795918367347,0,0,1,0.25,0,6,"white",1,NA,1,1,1
"7905",31,1,0,NA,0,0,2,1,1,0,0,0,100,100,1,0,0,1,1,1,0.875,0.5,0.846938775510204,1,1,1,0.25,1,6,"white",1,0,1,1,1
"7906",50,1,1,NA,0,0,1,0,0,0,60,85,0,0,0,0,0,1,0,0,0,0.125,1,0,0,0,0,0,6,"white",0,0,0,0,0
"7907",45,1,0,NA,1,0,2,1,0.833333333333333,NA,40,70,0,60,0,0,0,1,0,0,0.75,0.5,0.693877551020408,1,0,1,0.75,0,6,"white",1,1,0,0,0
"7908",67,0,1,1,0,0,2,1,0.166666666666667,NA,85,85,0,15,0,0,0,1,0,0,0.0625,0.875,0.591836734693878,0,1,1,0.5,0,6,"white",0,0,0,0,0
"7909",51,0,1,NA,1,0,1,1,0.666666666666667,0,30,15,70,60,0,0,0,1,0,0,0.6875,0.625,0.846938775510204,0,0,0,0.5,1,6,"white",1,NA,1,1,1
"7910",71,1,0,0,0,0,2,1,0.666666666666667,0,50,70,0,15,0,0,0,1,0,0,0.3125,0.875,1,0,0,0,0.5,0,6,"white",0,0,0,0,0
"7911",67,0,1,1,1,0,3,0,0.666666666666667,0,30,40,80,31,0,0,0,1,0,1,NA,NA,NA,NA,0,NA,NA,0,6,"white",0,NA,1,1,1
"7912",-9,1,0,NA,0,0,2,1,0.166666666666667,0,85,85,0,15,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"white",0,0,1,0,0
"7913",64,0,0,NA,0,0,2,0,1,0,15,50,70,70,1,0,0,1,0,1,0.5,0.625,0.489795918367347,1,0,1,0,NA,6,"white",1,0,1,NA,NA
"7914",73,0,0,NA,0,0,1,0,0,0,75,85,0,0,0,0,0,1,0,0,0.125,0.875,0.846938775510204,0,0,1,0.25,0,6,"white",0,0,0,0,0
"7915",29,1,0,0,0,0,2,1,0.833333333333333,0,40,40,70,60,0,0,0,0,0,0,0.25,0.375,1,0,0,0,0.5,0,6,"other",1,0,0,0,0
"7916",73,0,1,0,0,0,2,1,0.666666666666667,0,15,70,70,70,0,0,0,1,0,0,0.75,0.75,0.489795918367347,0,0,1,0.5,0,6,"white",0,0,1,1,1
"7917",35,0,1,NA,1,0,NA,1,0.5,0,20,40,30,20,NA,0,0,0,0,0,0.4375,0.625,0.693877551020408,1,0,0,0.75,0,6,"other",1,0,0,0,0
"7918",80,1,0,NA,0,0,3,0,0,0,100,97,0,45,NA,NA,NA,NA,1,0,0,1,0.489795918367347,0,1,0,1,0,6,NA,0,0,0,0,0
"7919",63,1,1,0,0,0,3,1,1,0,0,0,100,100,0,0,0,1,0,0,0.625,0.375,0.693877551020408,0,0,0,0.5,0,6,"white",0,0,1,0,0
"7920",56,1,0,0,1,0,1,1,0.333333333333333,0,60,70,0,40,0,0,0,1,0,0,0.1875,0.5,0.489795918367347,1,0,0,0,0,6,"white",0,0,0,0,0
"7921",38,0,0,1,0,0,2,1,0.666666666666667,0,40,50,15,40,1,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"white",0,0,0,0,0
"7922",42,0,1,0,1,0,1,1,0.333333333333333,0,60,70,0,15,0,0,0,1,0,0,0.0625,0.25,0.489795918367347,0,0,0,0,0,6,"white",0,0,0,0,0
"7923",36,0,0,0,0,0,3,1,1,0,30,15,100,100,0,1,0,0,1,0,0.5,1,0.489795918367347,0,1,1,1,0,6,"black",0,0,1,0,0
"7924",31,0,0,NA,1,0,2,1,1,0,0,0,100,85,0,0,1,0,0,0,0.75,0.75,0.489795918367347,1,0,1,0.75,0,6,"latino",0,0,1,1,1
"7925",25,1,1,NA,0,0,1,0,0.666666666666667,NA,50,0,60,50,0,0,0,1,0,0,0.375,0.5,1,1,0,0,0.5,NA,6,"white",0,1,0,0,0
"7926",75,1,1,NA,1,0,2,0,0.5,0,80,NA,NA,60,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"other",0,0,1,1,1
"7927",54,1,0,NA,0,0,2,0,0,0,60,60,0,30,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,1,6,"white",0,0,0,0,0
"7928",27,0,0,0,0,0,3,0,0.166666666666667,0,50,70,0,30,0,1,0,0,0,0,0.0625,0.25,0.489795918367347,0,1,1,0.75,0,6,"black",1,1,0,0,0
"7929",28,0,0,NA,0,0,1,1,0.5,0,40,60,30,40,0,0,0,1,0,0,0.0625,0,0.948979591836735,0,0,0,0,0,6,"white",0,0,0,0,0
"7930",59,0,1,0,0,1,2,1,0.666666666666667,0,15,60,100,60,0,0,0,1,0,0,0.6875,0.75,1,1,0,0,0.5,1,6,"white",1,NA,1,1,1
"7931",35,0,0,NA,0,0,1,0,0.333333333333333,NA,55,65,0,20,0,0,0,1,0,0,0.125,0.5,0.489795918367347,0,0,0,0,0,6,"white",0,0,0,0,0
"7932",32,0,0,NA,0,0,1,0,0.833333333333333,0,40,15,85,85,0,0,0,1,0,0,0.5,0.375,0.489795918367347,1,0,0,0.25,1,6,"white",1,1,0,NA,NA
"7933",40,0,1,1,0,0,3,1,0.666666666666667,NA,15,30,85,70,1,0,0,1,0,0,0.6875,1,0.13265306122449,0,1,1,0.75,1,6,"white",0,0,1,0,0
"7934",80,1,0,NA,0,0,3,0,1,0,70,85,0,40,0,0,0,1,0,0,0.375,0.5,0.693877551020408,0,0,0,0.75,0,6,"white",0,0,1,0,0
"7935",37,1,1,NA,0,0,1,0,0.666666666666667,0,50,70,15,50,0,0,1,0,0,0,0.0625,0.25,0.489795918367347,0,0,1,0.5,0,6,"latino",0,0,0,0,0
"7936",-9,0,0,NA,0,1,NA,0,0.666666666666667,NA,15,15,60,30,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,6,"white",NA,1,0,0,0
"7937",65,1,0,NA,0,0,3,0,0,0,85,100,0,0,0,1,0,0,0,1,0.4375,0.5,0.846938775510204,0,0,0,0.5,0,6,"black",0,0,0,0,0
"7938",35,1,1,NA,1,0,2,1,0.166666666666667,0,50,85,0,50,0,0,0,1,0,0,0,0.25,1,0,0,0,0,0,6,"white",0,0,0,0,0
"7939",-9,0,1,1,0,0,2,0,0,0,100,100,0,0,0,0,0,1,0,0,0.1875,0.5,0.846938775510204,0,0,0,0,0,6,"white",0,0,0,0,0
"7940",69,1,1,0,0,0,3,1,1,0,30,15,85,85,1,0,0,1,1,0,0.5625,0.875,0.489795918367347,1,0,0,0.75,0,6,"white",1,0,1,0,0
"7941",76,0,0,NA,0,0,1,0,0.666666666666667,0,50,30,NA,50,0,0,0,1,0,1,0.5625,0.75,NA,0,0,1,1,1,6,"white",0,0,1,1,1
"7942",20,1,0,NA,0,0,2,1,0.833333333333333,0,0,0,70,60,0,0,0,1,0,0,0.25,0,0.489795918367347,0,0,0,0.25,0,6,"white",0,0,0,0,0
"7943",75,0,1,NA,1,0,2,1,0.666666666666667,0,40,85,0,40,0,0,0,1,0,0,0.3125,0.625,0.489795918367347,0,NA,1,0,0,6,"white",0,0,0,0,0
"7944",19,1,0,NA,0,0,1,1,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,"other",0,0,0,0,0
"7945",24,1,0,NA,0,0,NA,0,0.5,0,60,50,70,70,NA,0,0,1,1,0,0.5,0.5,0.591836734693878,0,0,1,1,NA,6,"white",0,0,0,NA,NA
"7946",46,1,0,0,0,0,3,1,1,0,30,15,100,70,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,6,"white",0,0,1,1,1
"7947",32,0,0,NA,0,0,2,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.489795918367347,0,0,1,0.5,0,6,"white",0,0,0,NA,NA
"7948",71,1,0,1,1,0,2,1,0.666666666666667,0,30,40,100,85,1,0,0,1,0,0,0.6875,0.5,0.846938775510204,0,0,0,0.5,0,6,"white",1,0,1,0,0
"7949",61,1,NA,0,0,0,1,0,1,0,30,40,85,70,0,0,0,0,0,0,0.9375,0.25,0.489795918367347,1,0,1,0,0,6,"other",0,0,0,NA,NA
"7950",44,0,1,NA,0,0,1,0,0.333333333333333,0,60,85,0,0,0,0,0,1,0,0,0.125,0.375,0.693877551020408,1,0,0,0.5,0,6,"white",0,0,0,0,0
"7951",39,1,1,0,0,0,2,0,0.333333333333333,NA,NA,30,30,NA,0,0,1,0,0,0,0.125,0.625,1,0,0,1,0.5,0,6,"latino",0,0,0,0,0
"7952",58,1,0,NA,0,0,1,1,1,NA,0,30,85,70,0,0,0,1,0,0,0.8125,0.5,0.285714285714286,1,0,1,0.5,NA,6,"white",1,1,1,1,1
"7953",71,1,0,0,0,0,3,0,0.666666666666667,0,30,50,100,100,0,0,0,1,1,0,0.5,0.875,0.846938775510204,0,0,1,0.75,0,6,"white",0,0,1,1,1
"7954",45,1,0,0,0,0,3,1,1,NA,15,0,100,100,0,0,0,1,0,0,0.4375,0.625,0.693877551020408,1,0,0,0.5,0,6,"white",1,0,1,0,0
"7955",37,1,0,NA,0,0,2,1,0.166666666666667,NA,60,40,85,60,0,1,0,0,0,0,0.5,0.75,0.489795918367347,0,0,0,0.25,0,6,"black",0,0,0,0,0
"7956",26,0,0,0,0,0,1,1,0.166666666666667,NA,40,40,0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,6,"latino",0,0,0,0,0
"7957",36,1,1,NA,0,0,2,1,0.166666666666667,NA,70,85,0,15,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"white",0,0,0,0,0
"7958",63,1,0,0,0,0,3,0,0.666666666666667,0,15,50,85,85,1,0,0,1,1,1,0.5,0.5,0.489795918367347,0,1,1,0,0,6,"white",0,0,0,NA,NA
"7959",41,0,1,0,0,0,2,1,0.666666666666667,NA,64,55,45,65,0,0,0,1,0,0,0.375,0.875,0.744897959183674,0,0,1,0.25,0,6,"white",0,0,0,0,0
"7960",58,1,0,0,0,0,3,1,0.666666666666667,0,0,15,85,70,0,0,0,1,0,0,0.8125,1,0.693877551020408,1,0,0,0.25,1,6,"white",0,0,1,1,1
"7961",50,0,0,0,0,0,3,0,1,0,0,0,100,85,0,0,0,1,1,0,NA,NA,NA,NA,1,NA,NA,0,6,"white",1,0,1,0,0
"7962",54,0,0,0,1,0,3,0,0,0,100,85,0,0,0,0,1,0,0,0,0.375,0.5,0.693877551020408,0,1,1,0.75,NA,6,"latino",0,0,0,0,0
"7963",32,0,NA,NA,1,0,1,1,0.666666666666667,0,0,30,85,60,0,0,1,0,0,0,0.3125,0.5,0.489795918367347,1,0,1,0.5,0,6,"latino",1,0,1,0,0
"7964",34,0,1,NA,0,0,NA,1,0.333333333333333,NA,70,55,3,25,0,0,0,1,0,0,0.0625,0.125,0.846938775510204,0,0,0,0,0,6,"white",0,0,0,0,0
"7965",48,1,0,NA,1,0,2,1,0.166666666666667,0,85,70,0,15,0,0,0,1,0,0,0.0625,0.25,0.846938775510204,0,0,0,0,0,6,"white",0,0,0,0,0
"7966",68,0,0,0,0,0,3,0,0,0,70,85,15,50,0,1,0,0,0,0,0.5,0.25,0.591836734693878,0,0,0,1,0,6,"black",0,0,1,0,0
"7967",31,1,0,1,0,0,2,0,0.166666666666667,0,100,85,0,30,0,1,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"black",0,0,0,0,0
"7968",57,1,0,0,0,0,2,0,1,0,40,50,100,70,0,0,0,1,0,0,0.5,1,0.489795918367347,1,0,1,0.5,0,6,"white",0,0,1,1,1
"7969",58,0,0,NA,1,0,2,0,0.666666666666667,0,40,70,40,70,0,0,0,1,0,0,0.8125,0.625,0.489795918367347,1,1,1,0.5,1,6,"white",0,0,0,1,1
"7970",30,1,0,NA,0,0,2,1,NA,0,60,70,15,40,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"white",0,0,0,0,0
"7971",47,0,1,NA,0,0,1,1,0,0,70,75,0,15,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"white",0,0,0,0,0
"7972",45,0,1,NA,1,0,2,0,0.833333333333333,0,40,60,40,60,0,0,0,1,0,0,0.125,0.25,0.693877551020408,0,0,0,0,0,6,"white",1,0,1,0,0
"7973",56,1,1,NA,1,0,2,1,0.5,0,40,50,60,40,0,0,0,1,0,0,0.9375,0.875,1,0,0,0,0.25,0,6,"white",0,0,0,0,0
"7974",37,0,1,1,0,0,3,1,0.5,0,40,50,40,60,0,0,0,1,0,0,0.25,1,1,0,0,0,0.5,1,6,"white",0,0,0,0,0
"7975",66,1,0,NA,0,0,3,0,0,0,100,100,0,50,1,1,0,0,1,0,0.5,0.625,0.693877551020408,0,0,0,1,0,6,"black",0,0,1,0,0
"7976",54,0,0,NA,1,0,3,0,0.333333333333333,0,70,60,30,40,0,0,0,0,0,0,0.5625,0.5,0.591836734693878,1,0,0,0.75,0,6,"other",1,0,0,0,0
"7977",39,1,1,NA,0,0,NA,1,0.666666666666667,NA,60,70,15,30,0,0,0,1,0,0,0.3125,0.25,0.846938775510204,0,0,0,0.25,0,6,"white",0,0,0,0,0
"7978",49,0,1,1,0,0,2,0,0.833333333333333,0,10,20,85,50,0,0,0,1,1,0,0.5,0.875,0.489795918367347,0,0,0,0.5,0,6,"white",1,0,1,1,1
"7979",53,1,1,NA,1,0,1,1,0,0,70,85,0,15,0,0,0,0,0,0,0.25,0.25,1,0,0,0,0.25,0,6,"other",0,0,0,0,0
"7980",65,1,1,1,0,0,3,0,0.666666666666667,0,50,40,85,50,0,0,0,1,1,1,NA,NA,NA,NA,1,NA,NA,0,6,"white",0,0,1,0,0
"7981",61,1,0,0,0,0,3,1,0,0,70,96,2,50,0,1,0,0,0,0,0.0625,0.375,1,0,0,0,0.5,0,6,"black",0,0,0,0,0
"7982",65,0,0,NA,0,0,2,0,0.5,0,70,85,0,NA,0,1,0,0,0,0,0.1875,0.375,0.591836734693878,0,0,0,0.25,NA,6,"black",0,0,0,0,0
"7983",24,0,1,0,1,0,2,0,0.833333333333333,0,13,29,68,60,0,0,0,1,0,0,0.875,0.625,NA,1,0,0,1,NA,6,"white",0,0,0,0,0
"7984",74,0,0,1,0,0,3,1,1,0,15,0,100,85,0,0,0,1,1,0,0.75,1,0.693877551020408,1,0,0,0.75,1,6,"white",0,0,1,1,1
"7985",26,0,1,1,1,0,2,1,0.166666666666667,NA,70,70,15,30,1,0,0,1,0,0,0,0.625,0.846938775510204,0,0,0,0,0,6,"white",0,0,0,0,0
"7986",43,0,0,0,1,0,2,1,0.5,0,60,60,60,50,1,0,0,1,0,1,0.875,0.75,0.13265306122449,1,1,0,1,1,6,"white",1,0,0,0,0
"7987",59,0,1,0,0,0,1,1,0,0,70,85,0,0,0,0,0,1,0,0,0.1875,0.625,1,NA,0,0,0,0,6,"white",0,0,0,0,0
"7988",80,1,0,0,1,0,2,1,0,0,85,85,0,15,0,0,0,1,0,0,0.125,0.875,0.846938775510204,0,0,0,0.25,0,6,"white",0,0,0,0,0
"7989",69,1,1,0,0,0,2,1,0,0,85,85,0,15,0,0,0,1,0,0,0.25,0.5,0.489795918367347,0,0,0,0,0,6,"white",1,0,0,0,0
"7990",63,0,0,NA,1,0,3,1,1,NA,0,0,100,100,1,0,0,1,1,1,0.875,0.5,NA,1,1,0,1,0,6,"white",1,0,1,1,1
"7991",45,0,1,0,0,0,2,0,0,0,85,100,0,0,0,0,0,1,0,1,0.6875,0.375,1,0,0,0,0.25,0,6,"white",0,0,0,0,0
"7992",80,1,0,NA,0,0,1,0,0,0,85,100,0,15,0,0,0,1,0,0,0.375,0.5,1,0,0,0,0,0,6,"white",0,0,0,0,0
"7993",50,1,0,0,0,0,3,0,0,NA,100,85,0,0,0,0,0,1,1,1,0.25,0.75,NA,0,1,0,1,1,6,"white",0,0,0,0,0
"7994",34,1,0,NA,0,0,2,0,1,0,15,15,100,85,1,0,0,1,0,0,0.625,0.75,0.489795918367347,1,0,1,0.5,1,6,"white",0,0,1,1,1
"7995",75,0,1,NA,0,0,1,1,0.833333333333333,0,0,15,60,40,0,0,0,1,0,0,0.4375,1,0.693877551020408,0,0,1,1,1,6,"white",1,0,1,1,1
"7996",38,0,1,0,1,0,2,1,0.333333333333333,0,30,60,0,30,0,0,0,1,0,0,0.875,0.875,0.693877551020408,0,0,0,0.25,1,6,"white",NA,0,0,0,0
"7997",80,1,0,1,1,0,2,0,1,0,0,15,85,70,1,0,0,1,1,1,0.6875,1,0.489795918367347,0,1,1,0,1,6,"white",0,0,1,1,1
"7998",51,1,NA,NA,0,0,NA,0,0.5,NA,69,69,50,69,NA,0,1,0,1,1,1,0,1,0,1,0,0,NA,6,"latino",0,0,0,NA,NA
"7999",28,1,1,NA,0,0,1,1,0.166666666666667,0,80,75,0,5,0,0,1,0,0,0,0.125,0.25,1,0,0,0,0,0,6,"latino",0,0,0,0,0
"8000",39,1,1,NA,0,0,2,1,1,NA,15,0,100,85,0,0,0,1,0,0,1,0.875,1,1,0,0,0,1,6,"white",NA,0,1,0,0
"8001",71,0,1,NA,1,0,2,1,0.333333333333333,0,75,95,0,2,0,0,0,1,0,0,0.25,0.5,0.846938775510204,0,0,0,0,0,6,"white",0,0,0,0,0
"8002",66,1,0,1,0,0,2,0,0.833333333333333,NA,0,0,85,85,0,0,0,1,0,0,0.875,0.25,1,1,0,0,1,1,6,"white",1,NA,1,1,1
"8003",42,1,0,1,0,0,3,0,1,NA,0,0,100,100,0,0,0,1,0,0,0.625,1,0.489795918367347,1,0,1,1,1,6,"white",1,0,1,0,0
"8004",27,0,NA,0,0,0,1,0,0.833333333333333,NA,30,0,85,70,0,0,0,1,0,0,0.5625,0.5,0.489795918367347,0,0,0,0.75,0,6,"white",0,1,1,1,1
"8005",55,1,0,0,0,0,2,1,1,0,0,0,85,100,0,0,0,0,0,0,0.75,0.75,1,1,0,1,0.25,0,6,"other",0,0,1,1,1
"8006",52,1,1,NA,0,0,1,1,0,0,85,85,NA,0,0,0,0,1,0,0,0.125,0.125,0.846938775510204,0,0,1,0,0,6,"white",0,0,0,0,0
"8007",38,1,1,NA,0,0,1,1,0.333333333333333,0,70,85,0,15,0,0,0,0,0,0,0,0.375,1,0,0,0,0,0,6,"other",0,0,0,0,0
"8008",42,0,1,1,0,0,3,0,1,0,0,0,100,85,1,0,0,1,1,0,0.9375,1,0.591836734693878,0,1,0,0.75,1,6,"white",1,1,1,1,1
"8009",64,0,1,0,0,0,3,1,1,0,30,15,70,85,0,0,0,1,0,0,0.4375,0.875,0.489795918367347,1,0,1,0.5,0,6,"white",0,0,1,0,0
"8010",45,0,0,NA,1,0,1,0,0.666666666666667,0,0,15,85,70,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"white",1,0,1,0,0
"8011",27,1,0,NA,0,0,2,1,0.166666666666667,0,85,85,0,30,0,0,1,0,0,0,0.1875,0.375,0.846938775510204,0,0,0,0,0,6,"latino",0,0,0,0,0
"8012",25,0,0,NA,0,0,1,1,0.666666666666667,0,0,0,85,70,0,0,0,1,0,0,0.625,0.375,1,0,0,0,0.5,0,6,"white",1,0,1,0,0
"8013",38,1,1,NA,0,0,2,0,0.166666666666667,0,60,70,0,0,0,0,0,1,0,0,0.1875,0.25,1,0,0,0,0.5,0,6,"white",0,0,0,0,0
"8014",42,0,1,NA,0,0,2,1,0.166666666666667,0,35,65,0,0,0,0,0,0,0,0,0.0625,0.5,0.744897959183674,1,0,0,0.25,0,6,"other",1,0,0,0,0
"8015",49,1,1,NA,0,0,2,0,0.333333333333333,NA,70,70,0,15,0,0,0,1,0,0,0.0625,0.75,0.489795918367347,0,0,0,0.5,0,6,"white",0,0,0,0,0
"8016",22,0,1,NA,1,0,2,1,0.833333333333333,NA,25,30,10,25,0,0,0,1,0,0,0.125,0.5,0.489795918367347,0,0,1,0,0,6,"white",0,0,0,0,0
"8017",59,0,0,NA,0,0,2,1,1,0,0,0,100,70,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,1,6,"white",0,NA,1,1,1
"8018",57,1,0,0,1,0,2,1,0,0,85,70,40,60,0,0,1,0,0,0,0.625,0.5,0.489795918367347,1,0,0,1,0,6,"latino",0,0,0,0,0
"8019",49,0,0,NA,0,0,1,1,0.166666666666667,0,70,70,0,15,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"white",0,0,0,0,0
"8020",39,1,0,0,0,0,2,0,0,0,85,100,15,60,1,0,0,1,1,1,0.3125,0.625,NA,0,1,1,0.75,0,6,"white",0,0,0,0,0
"8021",73,0,1,0,0,0,2,1,0,0,70,70,0,20,0,0,0,1,0,0,0.25,1,0.438775510204082,1,1,0,0.25,0,6,"white",0,0,0,0,0
"8022",73,1,1,NA,0,0,2,1,1,0,0,0,100,85,0,0,0,1,0,0,0.8125,0.75,0.489795918367347,1,0,0,0.5,1,6,"white",1,0,1,1,1
"8023",43,1,1,0,1,0,2,1,0.333333333333333,0,60,85,30,40,0,0,0,1,0,0,0.3125,0.625,0.489795918367347,0,0,1,0.25,0,6,"white",0,0,0,0,0
"8024",45,1,1,0,0,0,2,0,0.333333333333333,0,50,50,50,40,0,0,0,0,0,0,0.75,0.5,0.591836734693878,1,0,1,0,0,6,"other",1,1,1,0,0
"8025",66,0,1,NA,0,0,1,1,0.833333333333333,0,40,60,60,50,0,0,0,1,0,0,0.4375,0.75,0.846938775510204,0,0,0,0,0,6,"white",1,0,0,0,0
"8026",72,0,1,1,0,0,2,1,0.333333333333333,0,60,85,NA,15,0,0,0,0,0,0,0,0.5,0.744897959183674,0,1,1,0.5,0,6,"other",NA,NA,0,0,0
"8027",58,0,1,NA,0,0,1,1,0,NA,85,100,0,15,0,0,0,1,0,0,0.0625,0.5,0.693877551020408,0,0,0,0.5,0,6,"white",0,0,0,0,0
"8028",38,1,0,NA,0,0,3,0,0.666666666666667,NA,30,50,70,50,1,NA,NA,NA,0,0,0.5,0.375,NA,0,0,1,0.25,NA,6,NA,0,1,0,NA,NA
"8029",60,1,0,0,0,0,3,0,0,NA,85,85,15,0,0,0,0,1,0,0,0.125,0.5,0.489795918367347,0,0,0,0.5,0,6,"white",0,0,1,0,0
"8030",32,0,1,NA,0,0,3,0,0.5,0,0,0,0,0,0,NA,NA,NA,1,1,0.1875,1,NA,0,1,1,0.25,0,6,NA,0,0,0,0,0
"8031",60,1,1,NA,1,0,2,1,0.333333333333333,0,70,85,15,30,0,0,0,1,0,0,0.25,0.125,0.846938775510204,0,0,0,0.25,0,6,"white",0,0,0,0,0
"8032",45,1,1,0,0,0,2,1,0.833333333333333,0,30,15,40,70,0,0,0,1,0,0,0.4375,0.5,0.846938775510204,0,0,0,0.25,0,6,"white",0,0,0,0,0
"8033",32,1,1,NA,0,0,1,1,0.666666666666667,0,0,15,85,70,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,6,"white",0,0,1,0,0
"8034",59,0,0,1,0,0,3,1,0.666666666666667,0,30,40,0,70,1,0,0,1,0,0,0.5,1,0.387755102040816,0,1,1,0.75,0,6,"white",1,NA,0,0,0
"8035",40,0,0,NA,0,0,1,1,0.333333333333333,0,30,60,15,0,0,0,0,1,0,0,0,0.125,1,0,0,0,0,0,6,"white",0,0,0,0,0
"8036",72,1,0,0,0,0,2,0,0,0,85,60,30,15,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,1,6,"white",0,0,1,0,0
"8037",62,0,0,0,0,0,3,0,1,0,0,0,100,100,1,0,0,1,0,1,0.625,0.875,NA,0,1,0,1,0,6,"white",0,1,1,1,1
"8038",28,1,1,NA,0,0,2,1,0,0,70,85,0,0,0,0,0,1,0,0,0.25,0.125,1,0,0,0,0,0,6,"white",0,0,0,0,0
"8039",72,1,1,NA,0,0,NA,1,0.5,NA,15,30,20,30,0,0,0,0,0,1,0.375,0.75,0.846938775510204,0,0,0,0,1,6,"other",0,0,0,0,0
"8040",65,1,1,NA,0,0,1,1,0,0,75,85,0,15,0,0,1,0,0,0,0.0625,0.25,0.846938775510204,0,0,0,0,0,6,"latino",0,0,0,0,0
"8041",50,0,0,0,0,0,1,0,0.833333333333333,0,15,15,70,70,0,0,0,1,0,0,0.625,0.875,0.489795918367347,1,0,1,0.25,0,6,"white",1,0,1,NA,NA
"8042",33,1,0,NA,0,0,1,0,0.166666666666667,0,60,15,15,15,0,1,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6,"black",0,0,0,0,0
"8043",32,1,1,NA,0,0,1,1,0,0,30,70,0,0,0,0,0,1,0,0,0.0625,0.125,0.846938775510204,0,0,0,0,0,6,"white",0,0,0,0,0
